Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2421536,-,-,-,30.61,47.74,0,3,3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Wind Speed,
2019,1,1,22,30,12.200000000000001,0,0,0,1.7000000000000002,N/A
2019,1,1,23,30,12.100000000000001,0,0,0,1.9000000000000001,N/A
2019,1,2,0,30,11.9,0,0,0,2.3000000000000003,N/A
2019,1,2,1,30,11.9,0,0,0,2.7,N/A
2019,1,2,2,30,12,0,0,0,3.2,N/A
2019,1,2,3,30,12.3,0,0,0,3.4000000000000004,N/A
2019,1,2,4,30,12.9,45,14,47,3.6,N/A
2019,1,2,5,30,13.8,11,0,11,3.8000000000000003,N/A
2019,1,2,6,30,14.9,56,0,56,3.9000000000000004,N/A
2019,1,2,7,30,16.3,102,0,102,4,N/A
2019,1,2,8,30,17.5,150,0,150,4.1000000000000005,N/A
2019,1,2,9,30,18.5,35,0,35,4.1000000000000005,N/A
2019,1,2,10,30,19,45,0,45,4.1000000000000005,N/A
2019,1,2,11,30,19.200000000000003,54,0,54,3.9000000000000004,N/A
2019,1,2,12,30,18.8,11,0,11,3.7,N/A
2019,1,2,13,30,18.3,5,0,5,3.9000000000000004,N/A
2019,1,2,14,30,17.900000000000002,0,0,0,4.2,N/A
2019,1,2,15,30,17.5,0,0,0,4.1000000000000005,N/A
2019,1,2,16,30,17.3,0,0,0,3.8000000000000003,N/A
2019,1,2,17,30,16.900000000000002,0,0,0,3.2,N/A
2019,1,2,18,30,16.400000000000002,0,0,0,2.4000000000000004,N/A
2019,1,2,19,30,16,0,0,0,1.8,N/A
2019,1,2,20,30,15.700000000000001,0,0,0,1.6,N/A
2019,1,2,21,30,15.700000000000001,0,0,0,1.7000000000000002,N/A
2019,1,2,22,30,15.9,0,0,0,2,N/A
2019,1,2,23,30,16,0,0,0,2.2,N/A
2019,1,3,0,30,16.3,0,0,0,1.9000000000000001,N/A
2019,1,3,1,30,16.3,0,0,0,1.5,N/A
2019,1,3,2,30,16,0,0,0,1.6,N/A
2019,1,3,3,30,15.600000000000001,0,0,0,2.4000000000000004,N/A
2019,1,3,4,30,15.3,6,0,6,3.5,N/A
2019,1,3,5,30,15.100000000000001,13,0,13,4.4,N/A
2019,1,3,6,30,15,60,0,60,4.9,N/A
2019,1,3,7,30,15.200000000000001,140,0,140,4.800000000000001,N/A
2019,1,3,8,30,16.1,92,0,92,4.5,N/A
2019,1,3,9,30,17.7,271,107,334,4.7,N/A
2019,1,3,10,30,19.1,202,413,419,5.2,N/A
2019,1,3,11,30,19.5,188,386,350,5.300000000000001,N/A
2019,1,3,12,30,18.1,123,277,197,4.1000000000000005,N/A
2019,1,3,13,30,15.600000000000001,35,42,39,3,N/A
2019,1,3,14,30,14.100000000000001,0,0,0,3,N/A
2019,1,3,15,30,13.3,0,0,0,3.2,N/A
2019,1,3,16,30,12.4,0,0,0,3.3000000000000003,N/A
2019,1,3,17,30,11.600000000000001,0,0,0,3.2,N/A
2019,1,3,18,30,10.700000000000001,0,0,0,3,N/A
2019,1,3,19,30,10,0,0,0,2.9000000000000004,N/A
2019,1,3,20,30,9.4,0,0,0,2.8000000000000003,N/A
2019,1,3,21,30,8.9,0,0,0,2.8000000000000003,N/A
2019,1,3,22,30,8.5,0,0,0,2.7,N/A
2019,1,3,23,30,8.200000000000001,0,0,0,2.7,N/A
2019,1,4,0,30,7.7,0,0,0,2.6,N/A
2019,1,4,1,30,7.300000000000001,0,0,0,2.4000000000000004,N/A
2019,1,4,2,30,6.9,0,0,0,2.3000000000000003,N/A
2019,1,4,3,30,7.6000000000000005,0,0,0,2.9000000000000004,N/A
2019,1,4,4,30,9.600000000000001,53,260,87,3.8000000000000003,N/A
2019,1,4,5,30,12.3,93,586,271,4,N/A
2019,1,4,6,30,15.700000000000001,110,743,441,4.5,N/A
2019,1,4,7,30,18.3,122,807,561,5.300000000000001,N/A
2019,1,4,8,30,19.400000000000002,133,817,617,5.6000000000000005,N/A
2019,1,4,9,30,19.900000000000002,138,795,605,5.6000000000000005,N/A
2019,1,4,10,30,19.900000000000002,140,731,526,5.5,N/A
2019,1,4,11,30,19.200000000000003,125,636,393,4.9,N/A
2019,1,4,12,30,17,93,480,223,3.4000000000000004,N/A
2019,1,4,13,30,13.9,36,176,52,2.2,N/A
2019,1,4,14,30,12.3,0,0,0,2.2,N/A
2019,1,4,15,30,11.600000000000001,0,0,0,2.4000000000000004,N/A
2019,1,4,16,30,11,0,0,0,2.7,N/A
2019,1,4,17,30,10.4,0,0,0,2.8000000000000003,N/A
2019,1,4,18,30,9.700000000000001,0,0,0,2.7,N/A
2019,1,4,19,30,9,0,0,0,2.6,N/A
2019,1,4,20,30,8.4,0,0,0,2.5,N/A
2019,1,4,21,30,7.800000000000001,0,0,0,2.4000000000000004,N/A
2019,1,4,22,30,7.300000000000001,0,0,0,2.2,N/A
2019,1,4,23,30,7,0,0,0,2.1,N/A
2019,1,5,0,30,6.300000000000001,0,0,0,2.1,N/A
2019,1,5,1,30,5.800000000000001,0,0,0,2.1,N/A
2019,1,5,2,30,5.4,0,0,0,1.9000000000000001,N/A
2019,1,5,3,30,6.2,0,0,0,2,N/A
2019,1,5,4,30,8.4,42,443,99,2.5,N/A
2019,1,5,5,30,11.100000000000001,70,725,291,3,N/A
2019,1,5,6,30,14.5,117,726,441,3.8000000000000003,N/A
2019,1,5,7,30,17.1,243,252,380,4.2,N/A
2019,1,5,8,30,17.8,271,253,421,3.2,N/A
2019,1,5,9,30,17.900000000000002,271,233,408,1.9000000000000001,N/A
2019,1,5,10,30,18.1,226,308,389,1.4000000000000001,N/A
2019,1,5,11,30,18,140,465,337,1.5,N/A
2019,1,5,12,30,16.400000000000002,103,27,110,1.1,N/A
2019,1,5,13,30,14.600000000000001,24,0,24,0.9,N/A
2019,1,5,14,30,13.9,0,0,0,0.8,N/A
2019,1,5,15,30,13.8,0,0,0,0.6000000000000001,N/A
2019,1,5,16,30,13.5,0,0,0,0.8,N/A
2019,1,5,17,30,12.600000000000001,0,0,0,1.1,N/A
2019,1,5,18,30,11.600000000000001,0,0,0,1.4000000000000001,N/A
2019,1,5,19,30,10.9,0,0,0,1.8,N/A
2019,1,5,20,30,10.700000000000001,0,0,0,2.5,N/A
2019,1,5,21,30,10.8,0,0,0,3.2,N/A
2019,1,5,22,30,11,0,0,0,3.7,N/A
2019,1,5,23,30,11.100000000000001,0,0,0,3.8000000000000003,N/A
2019,1,6,0,30,11.100000000000001,0,0,0,3.3000000000000003,N/A
2019,1,6,1,30,11.4,0,0,0,3.5,N/A
2019,1,6,2,30,11.8,0,0,0,3.9000000000000004,N/A
2019,1,6,3,30,12.600000000000001,0,0,0,4.5,N/A
2019,1,6,4,30,13.8,6,0,6,5,N/A
2019,1,6,5,30,15.8,35,0,35,5.7,N/A
2019,1,6,6,30,18.2,189,64,217,6.800000000000001,N/A
2019,1,6,7,30,20.5,289,325,467,7.2,N/A
2019,1,6,8,30,21.8,276,102,336,6.4,N/A
2019,1,6,9,30,22.5,271,247,417,5.300000000000001,N/A
2019,1,6,10,30,22.6,226,51,253,4.4,N/A
2019,1,6,11,30,21.900000000000002,178,65,206,3.3000000000000003,N/A
2019,1,6,12,30,20,84,0,84,1.9000000000000001,N/A
2019,1,6,13,30,17.900000000000002,24,0,24,1.4000000000000001,N/A
2019,1,6,14,30,16.900000000000002,0,0,0,1.4000000000000001,N/A
2019,1,6,15,30,16.1,0,0,0,1.4000000000000001,N/A
2019,1,6,16,30,15.4,0,0,0,1.5,N/A
2019,1,6,17,30,14.9,0,0,0,1.5,N/A
2019,1,6,18,30,14.5,0,0,0,1.8,N/A
2019,1,6,19,30,14.3,0,0,0,2.1,N/A
2019,1,6,20,30,14.200000000000001,0,0,0,1.8,N/A
2019,1,6,21,30,14,0,0,0,1.1,N/A
2019,1,6,22,30,13.8,0,0,0,1,N/A
2019,1,6,23,30,13.8,0,0,0,1,N/A
2019,1,7,0,30,13.8,0,0,0,1,N/A
2019,1,7,1,30,14.200000000000001,0,0,0,0.8,N/A
2019,1,7,2,30,14.600000000000001,0,0,0,0.6000000000000001,N/A
2019,1,7,3,30,14.600000000000001,0,0,0,0.6000000000000001,N/A
2019,1,7,4,30,14.8,7,0,7,1.2000000000000002,N/A
2019,1,7,5,30,15.4,11,0,11,2.5,N/A
2019,1,7,6,30,16.1,70,0,70,4,N/A
2019,1,7,7,30,16.900000000000002,210,22,222,4.800000000000001,N/A
2019,1,7,8,30,17.400000000000002,263,309,448,4.9,N/A
2019,1,7,9,30,17.900000000000002,213,496,507,4.7,N/A
2019,1,7,10,30,18.2,231,294,388,4.3,N/A
2019,1,7,11,30,17.8,173,41,190,3.8000000000000003,N/A
2019,1,7,12,30,16,41,0,41,2.6,N/A
2019,1,7,13,30,13.600000000000001,14,0,14,2,N/A
2019,1,7,14,30,12.3,0,0,0,2.2,N/A
2019,1,7,15,30,11.700000000000001,0,0,0,2.4000000000000004,N/A
2019,1,7,16,30,11.100000000000001,0,0,0,2.5,N/A
2019,1,7,17,30,10.700000000000001,0,0,0,2.6,N/A
2019,1,7,18,30,10.3,0,0,0,2.6,N/A
2019,1,7,19,30,9.8,0,0,0,2.6,N/A
2019,1,7,20,30,9.5,0,0,0,2.6,N/A
2019,1,7,21,30,9,0,0,0,2.5,N/A
2019,1,7,22,30,8.5,0,0,0,2.4000000000000004,N/A
2019,1,7,23,30,8.3,0,0,0,2.4000000000000004,N/A
2019,1,8,0,30,7.9,0,0,0,2.3000000000000003,N/A
2019,1,8,1,30,7.6000000000000005,0,0,0,2.1,N/A
2019,1,8,2,30,7.5,0,0,0,2,N/A
2019,1,8,3,30,8,0,0,0,2.4000000000000004,N/A
2019,1,8,4,30,9.3,32,0,32,3,N/A
2019,1,8,5,30,10.600000000000001,123,158,171,3.1,N/A
2019,1,8,6,30,11.9,149,617,426,3,N/A
2019,1,8,7,30,13.4,168,687,545,3.2,N/A
2019,1,8,8,30,14.5,243,400,483,3.2,N/A
2019,1,8,9,30,14.9,247,39,270,2.8000000000000003,N/A
2019,1,8,10,30,15.100000000000001,238,253,374,2.4000000000000004,N/A
2019,1,8,11,30,14.9,151,6,154,1.8,N/A
2019,1,8,12,30,14,23,0,23,1.2000000000000002,N/A
2019,1,8,13,30,12.9,9,0,9,0.9,N/A
2019,1,8,14,30,12.5,0,0,0,1.2000000000000002,N/A
2019,1,8,15,30,12.200000000000001,0,0,0,1.7000000000000002,N/A
2019,1,8,16,30,11.9,0,0,0,2.5,N/A
2019,1,8,17,30,11.5,0,0,0,3,N/A
2019,1,8,18,30,11.100000000000001,0,0,0,2.9000000000000004,N/A
2019,1,8,19,30,10.700000000000001,0,0,0,3.2,N/A
2019,1,8,20,30,10.5,0,0,0,3.5,N/A
2019,1,8,21,30,10.5,0,0,0,3.6,N/A
2019,1,8,22,30,10.5,0,0,0,3.5,N/A
2019,1,8,23,30,10.5,0,0,0,3.5,N/A
2019,1,9,0,30,10.5,0,0,0,3,N/A
2019,1,9,1,30,10.600000000000001,0,0,0,2.6,N/A
2019,1,9,2,30,10.600000000000001,0,0,0,2.3000000000000003,N/A
2019,1,9,3,30,11,0,0,0,2.3000000000000003,N/A
2019,1,9,4,30,12.100000000000001,52,25,55,2.4000000000000004,N/A
2019,1,9,5,30,14,20,0,20,2.2,N/A
2019,1,9,6,30,16.1,20,0,20,2.5,N/A
2019,1,9,7,30,17.5,54,0,54,3.4000000000000004,N/A
2019,1,9,8,30,17.900000000000002,181,3,183,4.5,N/A
2019,1,9,9,30,17.900000000000002,279,118,349,5.5,N/A
2019,1,9,10,30,17.5,240,80,283,6,N/A
2019,1,9,11,30,16.900000000000002,163,19,171,6.1000000000000005,N/A
2019,1,9,12,30,15.8,71,0,71,5.5,N/A
2019,1,9,13,30,14,22,0,22,4.6000000000000005,N/A
2019,1,9,14,30,12.9,0,0,0,4.4,N/A
2019,1,9,15,30,12.3,0,0,0,4.4,N/A
2019,1,9,16,30,11.5,0,0,0,4.6000000000000005,N/A
2019,1,9,17,30,10.700000000000001,0,0,0,4.7,N/A
2019,1,9,18,30,9.9,0,0,0,4.5,N/A
2019,1,9,19,30,9,0,0,0,4.1000000000000005,N/A
2019,1,9,20,30,8.200000000000001,0,0,0,3.8000000000000003,N/A
2019,1,9,21,30,7.5,0,0,0,3.6,N/A
2019,1,9,22,30,6.9,0,0,0,3.5,N/A
2019,1,9,23,30,6.7,0,0,0,3.5,N/A
2019,1,10,0,30,6.4,0,0,0,3.6,N/A
2019,1,10,1,30,6.5,0,0,0,3.7,N/A
2019,1,10,2,30,6.5,0,0,0,3.7,N/A
2019,1,10,3,30,6.7,0,0,0,4.2,N/A
2019,1,10,4,30,7.7,46,119,61,4.5,N/A
2019,1,10,5,30,9.600000000000001,111,310,206,4.6000000000000005,N/A
2019,1,10,6,30,12.3,179,328,326,5.6000000000000005,N/A
2019,1,10,7,30,14,181,534,475,6.7,N/A
2019,1,10,8,30,14.600000000000001,216,499,517,6.9,N/A
2019,1,10,9,30,14.700000000000001,244,398,482,6.9,N/A
2019,1,10,10,30,14.4,248,180,346,6.7,N/A
2019,1,10,11,30,13.8,189,174,265,6.4,N/A
2019,1,10,12,30,12.5,37,0,37,5.300000000000001,N/A
2019,1,10,13,30,10.600000000000001,36,3,36,4,N/A
2019,1,10,14,30,9.3,0,0,0,3.7,N/A
2019,1,10,15,30,8.6,0,0,0,3.8000000000000003,N/A
2019,1,10,16,30,7.9,0,0,0,3.9000000000000004,N/A
2019,1,10,17,30,6.9,0,0,0,4,N/A
2019,1,10,18,30,6,0,0,0,4.2,N/A
2019,1,10,19,30,5.300000000000001,0,0,0,4.4,N/A
2019,1,10,20,30,4.6000000000000005,0,0,0,4.5,N/A
2019,1,10,21,30,4,0,0,0,4.6000000000000005,N/A
2019,1,10,22,30,3.5,0,0,0,4.6000000000000005,N/A
2019,1,10,23,30,3.2,0,0,0,4.6000000000000005,N/A
2019,1,11,0,30,2.5,0,0,0,4.4,N/A
2019,1,11,1,30,2.1,0,0,0,4.3,N/A
2019,1,11,2,30,1.7000000000000002,0,0,0,4.2,N/A
2019,1,11,3,30,2,0,0,0,4.7,N/A
2019,1,11,4,30,3.7,43,451,101,5.2,N/A
2019,1,11,5,30,6.9,73,732,298,5.5,N/A
2019,1,11,6,30,10.4,90,854,475,6.4,N/A
2019,1,11,7,30,12.9,108,885,598,6.9,N/A
2019,1,11,8,30,14.3,123,883,657,6.7,N/A
2019,1,11,9,30,15.100000000000001,153,802,636,6.5,N/A
2019,1,11,10,30,15.3,153,746,560,6.2,N/A
2019,1,11,11,30,14.700000000000001,134,658,423,5.6000000000000005,N/A
2019,1,11,12,30,12.600000000000001,100,517,250,4.1000000000000005,N/A
2019,1,11,13,30,9.4,45,224,70,2.7,N/A
2019,1,11,14,30,7.6000000000000005,0,0,0,2.6,N/A
2019,1,11,15,30,6.800000000000001,0,0,0,2.9000000000000004,N/A
2019,1,11,16,30,6.2,0,0,0,3.1,N/A
2019,1,11,17,30,5.5,0,0,0,3.2,N/A
2019,1,11,18,30,4.9,0,0,0,3.3000000000000003,N/A
2019,1,11,19,30,4.2,0,0,0,3.3000000000000003,N/A
2019,1,11,20,30,3.5,0,0,0,3.2,N/A
2019,1,11,21,30,2.7,0,0,0,3,N/A
2019,1,11,22,30,2.1,0,0,0,2.8000000000000003,N/A
2019,1,11,23,30,1.8,0,0,0,2.6,N/A
2019,1,12,0,30,1.2000000000000002,0,0,0,2.5,N/A
2019,1,12,1,30,0.8,0,0,0,2.4000000000000004,N/A
2019,1,12,2,30,0.4,0,0,0,2.5,N/A
2019,1,12,3,30,1.3,0,0,0,3.6,N/A
2019,1,12,4,30,3.4000000000000004,45,413,98,4.3,N/A
2019,1,12,5,30,5.800000000000001,81,678,289,3.9000000000000004,N/A
2019,1,12,6,30,8.6,109,772,459,4.2,N/A
2019,1,12,7,30,10.9,123,831,584,4.5,N/A
2019,1,12,8,30,12,281,234,423,4.2,N/A
2019,1,12,9,30,12.600000000000001,275,266,436,3.6,N/A
2019,1,12,10,30,12.600000000000001,180,533,472,2.9000000000000004,N/A
2019,1,12,11,30,12,184,57,209,2.1,N/A
2019,1,12,12,30,10.700000000000001,78,0,78,1.4000000000000001,N/A
2019,1,12,13,30,9.3,38,11,40,1.1,N/A
2019,1,12,14,30,8.6,0,0,0,1.1,N/A
2019,1,12,15,30,8.3,0,0,0,1.1,N/A
2019,1,12,16,30,8.1,0,0,0,1,N/A
2019,1,12,17,30,8,0,0,0,0.9,N/A
2019,1,12,18,30,7.800000000000001,0,0,0,0.9,N/A
2019,1,12,19,30,7.6000000000000005,0,0,0,1,N/A
2019,1,12,20,30,7.4,0,0,0,1.1,N/A
2019,1,12,21,30,7.300000000000001,0,0,0,1.1,N/A
2019,1,12,22,30,7.2,0,0,0,1.1,N/A
2019,1,12,23,30,7.2,0,0,0,1,N/A
2019,1,13,0,30,7.1000000000000005,0,0,0,1,N/A
2019,1,13,1,30,7,0,0,0,1.2000000000000002,N/A
2019,1,13,2,30,6.9,0,0,0,1.6,N/A
2019,1,13,3,30,7.300000000000001,0,0,0,2.1,N/A
2019,1,13,4,30,8.200000000000001,7,0,7,3.1,N/A
2019,1,13,5,30,9.5,14,0,14,4,N/A
2019,1,13,6,30,11,32,0,32,4.4,N/A
2019,1,13,7,30,12.5,102,0,102,4.4,N/A
2019,1,13,8,30,13.700000000000001,106,0,106,4.4,N/A
2019,1,13,9,30,14.4,41,0,41,4.2,N/A
2019,1,13,10,30,14.600000000000001,34,0,34,3.6,N/A
2019,1,13,11,30,14.3,23,0,23,3.3000000000000003,N/A
2019,1,13,12,30,13.9,13,0,13,3.8000000000000003,N/A
2019,1,13,13,30,13.600000000000001,6,0,6,4.5,N/A
2019,1,13,14,30,13.5,0,0,0,5,N/A
2019,1,13,15,30,13.5,0,0,0,5.2,N/A
2019,1,13,16,30,13.3,0,0,0,4.4,N/A
2019,1,13,17,30,12.8,0,0,0,2.9000000000000004,N/A
2019,1,13,18,30,12.4,0,0,0,2.3000000000000003,N/A
2019,1,13,19,30,12.4,0,0,0,2.5,N/A
2019,1,13,20,30,12.600000000000001,0,0,0,2.6,N/A
2019,1,13,21,30,13,0,0,0,3.2,N/A
2019,1,13,22,30,13.5,0,0,0,3.9000000000000004,N/A
2019,1,13,23,30,13.700000000000001,0,0,0,4.2,N/A
2019,1,14,0,30,14.100000000000001,0,0,0,4.2,N/A
2019,1,14,1,30,14.100000000000001,0,0,0,3.4000000000000004,N/A
2019,1,14,2,30,13.8,0,0,0,2.1,N/A
2019,1,14,3,30,14,0,0,0,2.2,N/A
2019,1,14,4,30,15.100000000000001,6,0,6,3.2,N/A
2019,1,14,5,30,16.1,13,0,13,3.8000000000000003,N/A
2019,1,14,6,30,16.900000000000002,24,0,24,3.7,N/A
2019,1,14,7,30,17.3,33,0,33,3.3000000000000003,N/A
2019,1,14,8,30,17,39,0,39,2.9000000000000004,N/A
2019,1,14,9,30,16.2,39,0,39,2.9000000000000004,N/A
2019,1,14,10,30,15.5,32,0,32,3,N/A
2019,1,14,11,30,15.100000000000001,38,0,38,2.9000000000000004,N/A
2019,1,14,12,30,14.700000000000001,13,0,13,2.1,N/A
2019,1,14,13,30,14.200000000000001,6,0,6,1.4000000000000001,N/A
2019,1,14,14,30,14,0,0,0,1.3,N/A
2019,1,14,15,30,13.9,0,0,0,1.2000000000000002,N/A
2019,1,14,16,30,13.8,0,0,0,1.3,N/A
2019,1,14,17,30,13.5,0,0,0,1.2000000000000002,N/A
2019,1,14,18,30,13.100000000000001,0,0,0,1.1,N/A
2019,1,14,19,30,12.4,0,0,0,1.2000000000000002,N/A
2019,1,14,20,30,11.8,0,0,0,1.6,N/A
2019,1,14,21,30,11.200000000000001,0,0,0,1.8,N/A
2019,1,14,22,30,10.8,0,0,0,1.6,N/A
2019,1,14,23,30,10.600000000000001,0,0,0,1.5,N/A
2019,1,15,0,30,9.8,0,0,0,2.4000000000000004,N/A
2019,1,15,1,30,9.3,0,0,0,2.6,N/A
2019,1,15,2,30,8.8,0,0,0,2.6,N/A
2019,1,15,3,30,9,0,0,0,2.7,N/A
2019,1,15,4,30,10.5,47,9,48,3,N/A
2019,1,15,5,30,12.5,120,33,130,2.8000000000000003,N/A
2019,1,15,6,30,15.3,196,233,302,2.7,N/A
2019,1,15,7,30,18.1,298,334,485,3,N/A
2019,1,15,8,30,19.6,277,283,451,2.9000000000000004,N/A
2019,1,15,9,30,20.3,272,474,562,2.6,N/A
2019,1,15,10,30,20.400000000000002,255,434,496,2.3000000000000003,N/A
2019,1,15,11,30,19.900000000000002,219,345,374,1.9000000000000001,N/A
2019,1,15,12,30,17.8,150,193,208,1.3,N/A
2019,1,15,13,30,15.3,43,21,46,1.2000000000000002,N/A
2019,1,15,14,30,13.9,0,0,0,1.3,N/A
2019,1,15,15,30,13.100000000000001,0,0,0,1.4000000000000001,N/A
2019,1,15,16,30,12.700000000000001,0,0,0,1.3,N/A
2019,1,15,17,30,12.700000000000001,0,0,0,1.2000000000000002,N/A
2019,1,15,18,30,12.700000000000001,0,0,0,1.1,N/A
2019,1,15,19,30,12.600000000000001,0,0,0,1,N/A
2019,1,15,20,30,12.4,0,0,0,1,N/A
2019,1,15,21,30,12.3,0,0,0,1,N/A
2019,1,15,22,30,12.100000000000001,0,0,0,1,N/A
2019,1,15,23,30,12.100000000000001,0,0,0,1,N/A
2019,1,16,0,30,12.100000000000001,0,0,0,0.9,N/A
2019,1,16,1,30,12.200000000000001,0,0,0,0.8,N/A
2019,1,16,2,30,12.200000000000001,0,0,0,0.7000000000000001,N/A
2019,1,16,3,30,12.600000000000001,0,0,0,0.9,N/A
2019,1,16,4,30,13.5,51,18,53,1.6,N/A
2019,1,16,5,30,15.100000000000001,165,159,215,2.6,N/A
2019,1,16,6,30,17.7,194,256,312,3.9000000000000004,N/A
2019,1,16,7,30,20.3,246,296,412,5.1000000000000005,N/A
2019,1,16,8,30,22,273,313,466,5.9,N/A
2019,1,16,9,30,22.900000000000002,291,153,385,6.5,N/A
2019,1,16,10,30,23.1,259,159,348,6.9,N/A
2019,1,16,11,30,22.6,251,227,354,6.6000000000000005,N/A
2019,1,16,12,30,21,164,111,198,5.300000000000001,N/A
2019,1,16,13,30,18.8,37,6,38,3.9000000000000004,N/A
2019,1,16,14,30,17.3,0,0,0,3.5,N/A
2019,1,16,15,30,16.5,0,0,0,3,N/A
2019,1,16,16,30,15.700000000000001,0,0,0,2.3000000000000003,N/A
2019,1,16,17,30,14.8,0,0,0,1.7000000000000002,N/A
2019,1,16,18,30,13.9,0,0,0,1.4000000000000001,N/A
2019,1,16,19,30,13.100000000000001,0,0,0,1.4000000000000001,N/A
2019,1,16,20,30,12.4,0,0,0,1.4000000000000001,N/A
2019,1,16,21,30,11.8,0,0,0,1.4000000000000001,N/A
2019,1,16,22,30,11.8,0,0,0,1.2000000000000002,N/A
2019,1,16,23,30,12,0,0,0,1,N/A
2019,1,17,0,30,12.4,0,0,0,0.6000000000000001,N/A
2019,1,17,1,30,11.600000000000001,0,0,0,1.5,N/A
2019,1,17,2,30,10.5,0,0,0,3.7,N/A
2019,1,17,3,30,10.3,0,0,0,6.1000000000000005,N/A
2019,1,17,4,30,11.3,58,40,64,7.5,N/A
2019,1,17,5,30,13.200000000000001,27,0,27,9.5,N/A
2019,1,17,6,30,14.700000000000001,203,134,265,11.200000000000001,N/A
2019,1,17,7,30,15.3,260,194,370,10.9,N/A
2019,1,17,8,30,15.700000000000001,285,89,340,10.200000000000001,N/A
2019,1,17,9,30,15.700000000000001,291,124,368,9.3,N/A
2019,1,17,10,30,15.5,260,164,353,8.3,N/A
2019,1,17,11,30,15,277,154,347,7.1000000000000005,N/A
2019,1,17,12,30,13.700000000000001,168,61,187,5,N/A
2019,1,17,13,30,11.600000000000001,28,1,28,2.9000000000000004,N/A
2019,1,17,14,30,10.100000000000001,0,0,0,2.1,N/A
2019,1,17,15,30,9.5,0,0,0,1.7000000000000002,N/A
