Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2421536,-,-,-,30.61,47.74,0,3,3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Wind Speed,
2018,1,1,0,30,11.4,0,0,0,2.3000000000000003,N/A
2018,1,1,1,30,10.9,0,0,0,2.4000000000000004,N/A
2018,1,1,2,30,10.5,0,0,0,2.5,N/A
2018,1,1,3,30,11.200000000000001,0,0,0,2.9000000000000004,N/A
2018,1,1,4,30,13.4,56,182,79,3.7,N/A
2018,1,1,5,30,16.3,116,439,249,4.1000000000000005,N/A
2018,1,1,6,30,20.1,150,577,408,4.9,N/A
2018,1,1,7,30,23.400000000000002,175,635,520,6.1000000000000005,N/A
2018,1,1,8,30,25.1,274,216,401,6.4,N/A
2018,1,1,9,30,25.700000000000003,271,201,389,6.300000000000001,N/A
2018,1,1,10,30,25.700000000000003,236,106,291,6.1000000000000005,N/A
2018,1,1,11,30,24.900000000000002,200,350,345,5.5,N/A
2018,1,1,12,30,22.700000000000003,103,59,119,4.1000000000000005,N/A
2018,1,1,13,30,20,24,0,24,2.9000000000000004,N/A
2018,1,1,14,30,18.2,0,0,0,2.3000000000000003,N/A
2018,1,1,15,30,16.900000000000002,0,0,0,1.6,N/A
2018,1,1,16,30,15.9,0,0,0,1.8,N/A
2018,1,1,17,30,15.3,0,0,0,3,N/A
2018,1,1,18,30,14.700000000000001,0,0,0,4.2,N/A
2018,1,1,19,30,14.100000000000001,0,0,0,4.4,N/A
2018,1,1,20,30,13.4,0,0,0,3.1,N/A
2018,1,1,21,30,13,0,0,0,1.5,N/A
2018,1,1,22,30,12.700000000000001,0,0,0,0.6000000000000001,N/A
2018,1,1,23,30,12.600000000000001,0,0,0,0.5,N/A
2018,1,2,0,30,11.9,0,0,0,1.3,N/A
2018,1,2,1,30,11.200000000000001,0,0,0,1.8,N/A
2018,1,2,2,30,10.3,0,0,0,2.3000000000000003,N/A
2018,1,2,3,30,10.3,0,0,0,3.3000000000000003,N/A
2018,1,2,4,30,11.600000000000001,60,86,71,4.1000000000000005,N/A
2018,1,2,5,30,14.100000000000001,134,357,243,4.5,N/A
2018,1,2,6,30,17.1,179,497,401,4.9,N/A
2018,1,2,7,30,19.3,198,585,516,5.1000000000000005,N/A
2018,1,2,8,30,20.200000000000003,205,621,572,5.2,N/A
2018,1,2,9,30,20.400000000000002,204,613,562,5.4,N/A
2018,1,2,10,30,20.200000000000003,190,566,487,5.300000000000001,N/A
2018,1,2,11,30,19.6,166,470,362,5.2,N/A
2018,1,2,12,30,18,117,301,197,4.1000000000000005,N/A
2018,1,2,13,30,15.600000000000001,34,43,38,2.8000000000000003,N/A
2018,1,2,14,30,14,0,0,0,2.5,N/A
2018,1,2,15,30,13.3,0,0,0,2.5,N/A
2018,1,2,16,30,12.5,0,0,0,2.4000000000000004,N/A
2018,1,2,17,30,11.8,0,0,0,2.3000000000000003,N/A
2018,1,2,18,30,11.200000000000001,0,0,0,2.2,N/A
2018,1,2,19,30,10.600000000000001,0,0,0,2.1,N/A
2018,1,2,20,30,10.100000000000001,0,0,0,1.9000000000000001,N/A
2018,1,2,21,30,9.600000000000001,0,0,0,1.7000000000000002,N/A
2018,1,2,22,30,9.3,0,0,0,1.5,N/A
2018,1,2,23,30,9.200000000000001,0,0,0,1.4000000000000001,N/A
2018,1,3,0,30,8.8,0,0,0,1.3,N/A
2018,1,3,1,30,8.6,0,0,0,1.3,N/A
2018,1,3,2,30,8.3,0,0,0,1.3,N/A
2018,1,3,3,30,9,0,0,0,1.7000000000000002,N/A
2018,1,3,4,30,11.100000000000001,31,0,31,2.7,N/A
2018,1,3,5,30,14.200000000000001,101,0,101,3.3000000000000003,N/A
2018,1,3,6,30,17.400000000000002,195,127,252,3.6,N/A
2018,1,3,7,30,19.200000000000003,159,687,533,4,N/A
2018,1,3,8,30,20,172,699,586,4.2,N/A
2018,1,3,9,30,20.3,145,765,593,4.3,N/A
2018,1,3,10,30,20.3,152,679,510,4.3,N/A
2018,1,3,11,30,19.8,140,561,375,4,N/A
2018,1,3,12,30,18,105,390,210,2.9000000000000004,N/A
2018,1,3,13,30,15.3,35,99,43,1.8,N/A
2018,1,3,14,30,13.600000000000001,0,0,0,1.7000000000000002,N/A
2018,1,3,15,30,12.8,0,0,0,1.7000000000000002,N/A
2018,1,3,16,30,12.100000000000001,0,0,0,1.8,N/A
2018,1,3,17,30,11.4,0,0,0,1.8,N/A
2018,1,3,18,30,10.700000000000001,0,0,0,1.7000000000000002,N/A
2018,1,3,19,30,10,0,0,0,1.7000000000000002,N/A
2018,1,3,20,30,9.3,0,0,0,1.7000000000000002,N/A
2018,1,3,21,30,8.6,0,0,0,1.6,N/A
2018,1,3,22,30,8,0,0,0,1.5,N/A
2018,1,3,23,30,7.7,0,0,0,1.5,N/A
2018,1,4,0,30,7.1000000000000005,0,0,0,1.4000000000000001,N/A
2018,1,4,1,30,6.9,0,0,0,1.3,N/A
2018,1,4,2,30,6.800000000000001,0,0,0,1.2000000000000002,N/A
2018,1,4,3,30,7.300000000000001,0,0,0,1.2000000000000002,N/A
2018,1,4,4,30,9.3,46,365,93,1.7000000000000002,N/A
2018,1,4,5,30,12.200000000000001,80,663,282,2.1,N/A
2018,1,4,6,30,15.8,114,738,443,2.4000000000000004,N/A
2018,1,4,7,30,18.400000000000002,129,795,562,2.9000000000000004,N/A
2018,1,4,8,30,19.3,140,805,618,3.3000000000000003,N/A
2018,1,4,9,30,19.8,138,804,611,3.4000000000000004,N/A
2018,1,4,10,30,19.8,137,745,531,3.3000000000000003,N/A
2018,1,4,11,30,19.3,124,646,396,2.9000000000000004,N/A
2018,1,4,12,30,17.400000000000002,94,478,223,1.9000000000000001,N/A
2018,1,4,13,30,14.9,36,156,50,1.2000000000000002,N/A
2018,1,4,14,30,13.700000000000001,0,0,0,1.2000000000000002,N/A
2018,1,4,15,30,13,0,0,0,1.2000000000000002,N/A
2018,1,4,16,30,12.4,0,0,0,1.3,N/A
2018,1,4,17,30,11.700000000000001,0,0,0,1.4000000000000001,N/A
2018,1,4,18,30,10.9,0,0,0,1.5,N/A
2018,1,4,19,30,10.3,0,0,0,1.7000000000000002,N/A
2018,1,4,20,30,10,0,0,0,2,N/A
2018,1,4,21,30,10.100000000000001,0,0,0,2.1,N/A
2018,1,4,22,30,10.100000000000001,0,0,0,1.8,N/A
2018,1,4,23,30,10,0,0,0,1.6,N/A
2018,1,5,0,30,10.200000000000001,0,0,0,1.9000000000000001,N/A
2018,1,5,1,30,10.200000000000001,0,0,0,2.3000000000000003,N/A
2018,1,5,2,30,10.100000000000001,0,0,0,2.5,N/A
2018,1,5,3,30,10.9,0,0,0,2.9000000000000004,N/A
2018,1,5,4,30,12.8,16,0,16,3.7,N/A
2018,1,5,5,30,15.8,83,0,83,4.3,N/A
2018,1,5,6,30,19.1,195,101,240,4.800000000000001,N/A
2018,1,5,7,30,21.400000000000002,189,597,516,5.2,N/A
2018,1,5,8,30,22.6,203,620,572,5.2,N/A
2018,1,5,9,30,23.200000000000003,220,575,559,5,N/A
2018,1,5,10,30,23.200000000000003,243,170,333,4.7,N/A
2018,1,5,11,30,22.6,165,29,178,4.3,N/A
2018,1,5,12,30,20.6,40,0,40,3.1,N/A
2018,1,5,13,30,17.8,10,0,10,2.2,N/A
2018,1,5,14,30,16.1,0,0,0,2,N/A
2018,1,5,15,30,15.200000000000001,0,0,0,1.9000000000000001,N/A
2018,1,5,16,30,14.4,0,0,0,1.6,N/A
2018,1,5,17,30,13.700000000000001,0,0,0,1.3,N/A
2018,1,5,18,30,13.200000000000001,0,0,0,1.2000000000000002,N/A
2018,1,5,19,30,12.9,0,0,0,1.2000000000000002,N/A
2018,1,5,20,30,12.700000000000001,0,0,0,1.1,N/A
2018,1,5,21,30,12.600000000000001,0,0,0,1.2000000000000002,N/A
2018,1,5,22,30,12.200000000000001,0,0,0,1.3,N/A
2018,1,5,23,30,11.8,0,0,0,1.4000000000000001,N/A
2018,1,6,0,30,10.8,0,0,0,1.6,N/A
2018,1,6,1,30,10.4,0,0,0,1.5,N/A
2018,1,6,2,30,10.200000000000001,0,0,0,1.3,N/A
2018,1,6,3,30,11,0,0,0,1.1,N/A
2018,1,6,4,30,13,59,86,70,1.1,N/A
2018,1,6,5,30,16.1,132,365,243,1.6,N/A
2018,1,6,6,30,19.200000000000003,160,549,406,2.4000000000000004,N/A
2018,1,6,7,30,20.900000000000002,175,644,527,2.8000000000000003,N/A
2018,1,6,8,30,21.6,179,684,587,2.9000000000000004,N/A
2018,1,6,9,30,22,218,584,563,2.9000000000000004,N/A
2018,1,6,10,30,22,243,185,342,2.9000000000000004,N/A
2018,1,6,11,30,21.5,182,425,363,2.8000000000000003,N/A
2018,1,6,12,30,19.6,58,0,58,2,N/A
2018,1,6,13,30,17.1,36,41,40,1.4000000000000001,N/A
2018,1,6,14,30,15.700000000000001,0,0,0,1.5,N/A
2018,1,6,15,30,15.100000000000001,0,0,0,1.5,N/A
2018,1,6,16,30,14.600000000000001,0,0,0,1.5,N/A
2018,1,6,17,30,14.200000000000001,0,0,0,1.4000000000000001,N/A
2018,1,6,18,30,13.8,0,0,0,1.4000000000000001,N/A
2018,1,6,19,30,13.600000000000001,0,0,0,1.4000000000000001,N/A
2018,1,6,20,30,13.4,0,0,0,1.3,N/A
2018,1,6,21,30,13.200000000000001,0,0,0,1.3,N/A
2018,1,6,22,30,12.9,0,0,0,1.3,N/A
2018,1,6,23,30,12.700000000000001,0,0,0,1.3,N/A
2018,1,7,0,30,12.3,0,0,0,1.4000000000000001,N/A
2018,1,7,1,30,11.9,0,0,0,1.5,N/A
2018,1,7,2,30,11.600000000000001,0,0,0,1.7000000000000002,N/A
2018,1,7,3,30,12.200000000000001,0,0,0,2.4000000000000004,N/A
2018,1,7,4,30,13.700000000000001,53,29,56,3.6,N/A
2018,1,7,5,30,16.2,160,188,217,4.2,N/A
2018,1,7,6,30,18.5,229,314,370,4.3,N/A
2018,1,7,7,30,19.700000000000003,268,393,483,4.2,N/A
2018,1,7,8,30,20.3,281,429,537,4.1000000000000005,N/A
2018,1,7,9,30,20.6,270,450,537,4,N/A
2018,1,7,10,30,20.700000000000003,252,398,465,4,N/A
2018,1,7,11,30,20.400000000000002,181,72,212,3.8000000000000003,N/A
2018,1,7,12,30,18.900000000000002,89,0,89,2.8000000000000003,N/A
2018,1,7,13,30,16.8,30,15,32,2,N/A
2018,1,7,14,30,15.5,0,0,0,2.4000000000000004,N/A
2018,1,7,15,30,15.100000000000001,0,0,0,3,N/A
2018,1,7,16,30,14.600000000000001,0,0,0,3.7,N/A
2018,1,7,17,30,13.9,0,0,0,4.2,N/A
2018,1,7,18,30,13.3,0,0,0,4.5,N/A
2018,1,7,19,30,12.5,0,0,0,4.6000000000000005,N/A
2018,1,7,20,30,11.8,0,0,0,4.7,N/A
2018,1,7,21,30,11.200000000000001,0,0,0,4.9,N/A
2018,1,7,22,30,10.5,0,0,0,5,N/A
2018,1,7,23,30,10.100000000000001,0,0,0,5,N/A
2018,1,8,0,30,9.200000000000001,0,0,0,4.800000000000001,N/A
2018,1,8,1,30,8.6,0,0,0,4.5,N/A
2018,1,8,2,30,8,0,0,0,4.2,N/A
2018,1,8,3,30,8.200000000000001,0,0,0,4.2,N/A
2018,1,8,4,30,9.700000000000001,57,95,69,4.5,N/A
2018,1,8,5,30,12.5,135,348,241,4.6000000000000005,N/A
2018,1,8,6,30,15.600000000000001,156,570,412,4.7,N/A
2018,1,8,7,30,18.400000000000002,181,628,526,4.6000000000000005,N/A
2018,1,8,8,30,20.6,196,642,581,4.6000000000000005,N/A
2018,1,8,9,30,22,165,714,590,4.4,N/A
2018,1,8,10,30,22.5,162,658,516,4.2,N/A
2018,1,8,11,30,22.200000000000003,142,566,386,3.9000000000000004,N/A
2018,1,8,12,30,19.900000000000002,103,415,219,2.8000000000000003,N/A
2018,1,8,13,30,16.8,37,145,52,2.2,N/A
2018,1,8,14,30,15.3,0,0,0,2.6,N/A
2018,1,8,15,30,14.600000000000001,0,0,0,3,N/A
2018,1,8,16,30,13.9,0,0,0,3.2,N/A
2018,1,8,17,30,13.100000000000001,0,0,0,3.4000000000000004,N/A
2018,1,8,18,30,12.3,0,0,0,3.5,N/A
2018,1,8,19,30,11.3,0,0,0,3.5,N/A
2018,1,8,20,30,10.4,0,0,0,3.4000000000000004,N/A
2018,1,8,21,30,9.5,0,0,0,3.4000000000000004,N/A
2018,1,8,22,30,8.700000000000001,0,0,0,3.4000000000000004,N/A
2018,1,8,23,30,8.4,0,0,0,3.4000000000000004,N/A
2018,1,9,0,30,7.300000000000001,0,0,0,3.4000000000000004,N/A
2018,1,9,1,30,6.7,0,0,0,3.3000000000000003,N/A
2018,1,9,2,30,6.1000000000000005,0,0,0,3.2,N/A
2018,1,9,3,30,6.2,0,0,0,3.7,N/A
2018,1,9,4,30,7.7,52,240,83,4.3,N/A
2018,1,9,5,30,10.600000000000001,104,526,265,4.3,N/A
2018,1,9,6,30,13.700000000000001,151,606,423,4.5,N/A
2018,1,9,7,30,16.5,176,666,543,4.5,N/A
2018,1,9,8,30,18.8,191,681,600,4.5,N/A
2018,1,9,9,30,20.400000000000002,195,666,594,4.2,N/A
2018,1,9,10,30,21,188,614,520,4,N/A
2018,1,9,11,30,20.6,163,527,392,3.6,N/A
2018,1,9,12,30,18.2,102,473,237,2.6,N/A
2018,1,9,13,30,14.8,42,152,58,1.9000000000000001,N/A
2018,1,9,14,30,13,0,0,0,2.1,N/A
2018,1,9,15,30,12.200000000000001,0,0,0,2.4000000000000004,N/A
2018,1,9,16,30,11.5,0,0,0,2.7,N/A
2018,1,9,17,30,10.8,0,0,0,2.9000000000000004,N/A
2018,1,9,18,30,10,0,0,0,3,N/A
2018,1,9,19,30,9.200000000000001,0,0,0,3,N/A
2018,1,9,20,30,8.4,0,0,0,2.9000000000000004,N/A
2018,1,9,21,30,7.7,0,0,0,3,N/A
2018,1,9,22,30,7.1000000000000005,0,0,0,3,N/A
2018,1,9,23,30,6.800000000000001,0,0,0,3,N/A
2018,1,10,0,30,6,0,0,0,2.6,N/A
2018,1,10,1,30,5.6000000000000005,0,0,0,2.5,N/A
2018,1,10,2,30,5.5,0,0,0,2.5,N/A
2018,1,10,3,30,6.2,0,0,0,3.1,N/A
2018,1,10,4,30,7.9,28,0,28,3.8000000000000003,N/A
2018,1,10,5,30,10.700000000000001,104,525,265,3.7,N/A
2018,1,10,6,30,14.700000000000001,131,679,437,3.3000000000000003,N/A
2018,1,10,7,30,18.2,147,748,560,2.9000000000000004,N/A
2018,1,10,8,30,19.700000000000003,159,764,619,2.5,N/A
2018,1,10,9,30,20.3,131,834,631,2.5,N/A
2018,1,10,10,30,20.3,133,774,553,2.5,N/A
2018,1,10,11,30,19.8,122,675,417,2.4000000000000004,N/A
2018,1,10,12,30,17.400000000000002,95,518,243,1.8,N/A
2018,1,10,13,30,14.200000000000001,40,204,62,1.4000000000000001,N/A
2018,1,10,14,30,12.4,0,0,0,1.6,N/A
2018,1,10,15,30,11.5,0,0,0,1.7000000000000002,N/A
2018,1,10,16,30,10.700000000000001,0,0,0,1.8,N/A
2018,1,10,17,30,10,0,0,0,1.8,N/A
2018,1,10,18,30,9.4,0,0,0,1.9000000000000001,N/A
2018,1,10,19,30,8.8,0,0,0,1.9000000000000001,N/A
2018,1,10,20,30,8.1,0,0,0,2,N/A
2018,1,10,21,30,7.5,0,0,0,1.9000000000000001,N/A
2018,1,10,22,30,7,0,0,0,1.8,N/A
2018,1,10,23,30,6.7,0,0,0,1.7000000000000002,N/A
2018,1,11,0,30,6.5,0,0,0,1.5,N/A
2018,1,11,1,30,6.300000000000001,0,0,0,1.4000000000000001,N/A
2018,1,11,2,30,5.800000000000001,0,0,0,1.5,N/A
2018,1,11,3,30,6.300000000000001,0,0,0,1.6,N/A
2018,1,11,4,30,8.700000000000001,49,308,89,2.5,N/A
2018,1,11,5,30,11.8,98,0,98,2.9000000000000004,N/A
2018,1,11,6,30,15.600000000000001,116,742,451,2.2,N/A
2018,1,11,7,30,18.8,131,795,571,1.8,N/A
2018,1,11,8,30,20,144,806,631,1.8,N/A
2018,1,11,9,30,20.5,221,487,514,1.8,N/A
2018,1,11,10,30,20.400000000000002,206,437,444,1.6,N/A
2018,1,11,11,30,19.900000000000002,192,131,249,1.2000000000000002,N/A
2018,1,11,12,30,18.6,117,120,152,0.7000000000000001,N/A
2018,1,11,13,30,16.900000000000002,33,0,33,0.6000000000000001,N/A
2018,1,11,14,30,15.5,0,0,0,0.9,N/A
2018,1,11,15,30,14.200000000000001,0,0,0,1.1,N/A
2018,1,11,16,30,13.100000000000001,0,0,0,1.1,N/A
2018,1,11,17,30,12.4,0,0,0,1.1,N/A
2018,1,11,18,30,11.8,0,0,0,1,N/A
2018,1,11,19,30,11.200000000000001,0,0,0,0.9,N/A
2018,1,11,20,30,10.5,0,0,0,0.9,N/A
2018,1,11,21,30,9.9,0,0,0,0.9,N/A
2018,1,11,22,30,9.4,0,0,0,0.9,N/A
2018,1,11,23,30,9.200000000000001,0,0,0,0.9,N/A
2018,1,12,0,30,8.8,0,0,0,0.9,N/A
2018,1,12,1,30,8.3,0,0,0,1,N/A
2018,1,12,2,30,7.7,0,0,0,1.1,N/A
2018,1,12,3,30,7.800000000000001,0,0,0,1.2000000000000002,N/A
2018,1,12,4,30,9.600000000000001,46,340,90,1.8,N/A
2018,1,12,5,30,12.5,84,640,281,2.2,N/A
2018,1,12,6,30,16.2,105,773,455,2.2,N/A
2018,1,12,7,30,19.400000000000002,120,830,581,2.3000000000000003,N/A
2018,1,12,8,30,21,132,841,642,2.3000000000000003,N/A
2018,1,12,9,30,21.900000000000002,126,852,641,2.3000000000000003,N/A
2018,1,12,10,30,22.200000000000003,127,800,566,2.3000000000000003,N/A
2018,1,12,11,30,21.8,116,715,432,2.1,N/A
2018,1,12,12,30,19.5,91,578,260,1.6,N/A
2018,1,12,13,30,16.2,43,279,74,1.5,N/A
2018,1,12,14,30,14.200000000000001,0,0,0,1.8,N/A
2018,1,12,15,30,13,0,0,0,2.1,N/A
2018,1,12,16,30,12,0,0,0,2.3000000000000003,N/A
2018,1,12,17,30,11.100000000000001,0,0,0,2.4000000000000004,N/A
2018,1,12,18,30,10.3,0,0,0,2.3000000000000003,N/A
2018,1,12,19,30,9.5,0,0,0,2.2,N/A
2018,1,12,20,30,8.9,0,0,0,2.1,N/A
2018,1,12,21,30,8.4,0,0,0,1.9000000000000001,N/A
2018,1,12,22,30,8,0,0,0,1.8,N/A
2018,1,12,23,30,7.800000000000001,0,0,0,1.7000000000000002,N/A
2018,1,13,0,30,7.4,0,0,0,1.5,N/A
2018,1,13,1,30,7.2,0,0,0,1.4000000000000001,N/A
2018,1,13,2,30,7,0,0,0,1.3,N/A
2018,1,13,3,30,7.6000000000000005,0,0,0,1.1,N/A
2018,1,13,4,30,9.600000000000001,57,231,87,1.4000000000000001,N/A
2018,1,13,5,30,12.5,55,0,55,1.7000000000000002,N/A
2018,1,13,6,30,15.9,121,738,456,1.8,N/A
2018,1,13,7,30,19.200000000000003,134,806,583,2,N/A
2018,1,13,8,30,21.8,143,827,647,2.1,N/A
2018,1,13,9,30,23.5,137,836,645,2,N/A
2018,1,13,10,30,24.400000000000002,134,794,572,1.8,N/A
2018,1,13,11,30,24.200000000000003,121,716,439,1.5,N/A
2018,1,13,12,30,22.3,90,0,90,1.1,N/A
2018,1,13,13,30,19.900000000000002,46,259,76,1.1,N/A
2018,1,13,14,30,18.400000000000002,0,0,0,1.1,N/A
2018,1,13,15,30,17.2,0,0,0,1.2000000000000002,N/A
2018,1,13,16,30,15.9,0,0,0,1.3,N/A
2018,1,13,17,30,14.700000000000001,0,0,0,1.4000000000000001,N/A
2018,1,13,18,30,13.5,0,0,0,1.5,N/A
2018,1,13,19,30,12.4,0,0,0,1.5,N/A
2018,1,13,20,30,11.700000000000001,0,0,0,1.4000000000000001,N/A
2018,1,13,21,30,11.3,0,0,0,1.4000000000000001,N/A
2018,1,13,22,30,11,0,0,0,1.3,N/A
2018,1,13,23,30,10.9,0,0,0,1.3,N/A
2018,1,14,0,30,10.200000000000001,0,0,0,1.2000000000000002,N/A
2018,1,14,1,30,9.5,0,0,0,1.3,N/A
2018,1,14,2,30,8.5,0,0,0,1.5,N/A
2018,1,14,3,30,8.9,0,0,0,1.7000000000000002,N/A
2018,1,14,4,30,11.600000000000001,51,328,94,2.6,N/A
2018,1,14,5,30,15,33,0,33,3.3000000000000003,N/A
2018,1,14,6,30,18.7,119,748,460,3.7,N/A
2018,1,14,7,30,22.200000000000003,138,799,584,4.5,N/A
2018,1,14,8,30,24.700000000000003,152,807,645,5.1000000000000005,N/A
2018,1,14,9,30,25.900000000000002,150,816,647,5.4,N/A
2018,1,14,10,30,26.1,150,762,572,5.300000000000001,N/A
2018,1,14,11,30,25.3,139,667,438,4.7,N/A
2018,1,14,12,30,22.200000000000003,110,509,262,3.3000000000000003,N/A
2018,1,14,13,30,18.3,54,178,75,2.8000000000000003,N/A
2018,1,14,14,30,16.3,0,0,0,3.6,N/A
2018,1,14,15,30,15.3,0,0,0,4.2,N/A
2018,1,14,16,30,14,0,0,0,4.1000000000000005,N/A
2018,1,14,17,30,13,0,0,0,3.5,N/A
2018,1,14,18,30,12.100000000000001,0,0,0,2.7,N/A
2018,1,14,19,30,11.4,0,0,0,2.1,N/A
2018,1,14,20,30,11,0,0,0,2,N/A
2018,1,14,21,30,10.8,0,0,0,2.2,N/A
2018,1,14,22,30,10.600000000000001,0,0,0,2.3000000000000003,N/A
2018,1,14,23,30,10.5,0,0,0,2.4000000000000004,N/A
2018,1,15,0,30,9.9,0,0,0,2.7,N/A
2018,1,15,1,30,9.4,0,0,0,2.8000000000000003,N/A
2018,1,15,2,30,9,0,0,0,2.8000000000000003,N/A
2018,1,15,3,30,9.700000000000001,0,0,0,3.2,N/A
2018,1,15,4,30,12,60,124,77,3.8000000000000003,N/A
2018,1,15,5,30,15,116,465,261,3.8000000000000003,N/A
2018,1,15,6,30,18.7,121,709,445,4.1000000000000005,N/A
2018,1,15,7,30,21.200000000000003,132,784,572,4.800000000000001,N/A
2018,1,15,8,30,21.900000000000002,144,799,634,5,N/A
2018,1,15,9,30,22.1,166,738,618,5.2,N/A
2018,1,15,10,30,21.900000000000002,173,660,541,5.300000000000001,N/A
2018,1,15,11,30,21.200000000000003,161,543,406,5.2,N/A
2018,1,15,12,30,19.400000000000002,126,368,238,4,N/A
2018,1,15,13,30,16.7,52,100,65,2.7,N/A
2018,1,15,14,30,14.9,0,0,0,2.5,N/A
2018,1,15,15,30,14.200000000000001,0,0,0,2.7,N/A
2018,1,15,16,30,13.5,0,0,0,2.8000000000000003,N/A
2018,1,15,17,30,12.8,0,0,0,2.8000000000000003,N/A
2018,1,15,18,30,12.100000000000001,0,0,0,2.8000000000000003,N/A
2018,1,15,19,30,11.4,0,0,0,2.7,N/A
2018,1,15,20,30,10.8,0,0,0,2.8000000000000003,N/A
2018,1,15,21,30,10.3,0,0,0,2.8000000000000003,N/A
2018,1,15,22,30,9.8,0,0,0,2.9000000000000004,N/A
2018,1,15,23,30,9.600000000000001,0,0,0,3,N/A
2018,1,16,0,30,9,0,0,0,3.1,N/A
2018,1,16,1,30,8.5,0,0,0,2.9000000000000004,N/A
2018,1,16,2,30,8,0,0,0,2.7,N/A
2018,1,16,3,30,8.6,0,0,0,3.5,N/A
2018,1,16,4,30,10.700000000000001,51,297,90,4.3,N/A
2018,1,16,5,30,13.8,93,598,279,4.800000000000001,N/A
2018,1,16,6,30,17.1,116,728,451,5.800000000000001,N/A
2018,1,16,7,30,18.900000000000002,138,770,572,6.2,N/A
2018,1,16,8,30,19.8,154,776,631,6.1000000000000005,N/A
2018,1,16,9,30,20.200000000000003,148,787,631,6.1000000000000005,N/A
2018,1,16,10,30,20,154,715,554,6,N/A
2018,1,16,11,30,19.400000000000002,145,607,421,5.9,N/A
2018,1,16,12,30,18,124,102,155,5,N/A
2018,1,16,13,30,15.700000000000001,52,143,70,3.7,N/A
2018,1,16,14,30,14.200000000000001,0,0,0,3.2,N/A
2018,1,16,15,30,13.600000000000001,0,0,0,3.3000000000000003,N/A
2018,1,16,16,30,12.700000000000001,0,0,0,3.2,N/A
2018,1,16,17,30,11.700000000000001,0,0,0,3,N/A
2018,1,16,18,30,10.9,0,0,0,2.8000000000000003,N/A
2018,1,16,19,30,10.600000000000001,0,0,0,2.6,N/A
2018,1,16,20,30,10.100000000000001,0,0,0,2.4000000000000004,N/A
2018,1,16,21,30,9.5,0,0,0,2.3000000000000003,N/A
2018,1,16,22,30,9,0,0,0,2.3000000000000003,N/A
2018,1,16,23,30,8.8,0,0,0,2.3000000000000003,N/A
2018,1,17,0,30,8.6,0,0,0,2.3000000000000003,N/A
2018,1,17,1,30,8.9,0,0,0,2.3000000000000003,N/A
2018,1,17,2,30,9.1,0,0,0,2.2,N/A
2018,1,17,3,30,9.700000000000001,0,0,0,2.4000000000000004,N/A
2018,1,17,4,30,11,44,0,44,3.1,N/A
2018,1,17,5,30,12.5,109,0,109,3.5,N/A
2018,1,17,6,30,14.3,201,202,294,4,N/A
2018,1,17,7,30,15.9,238,343,432,4.800000000000001,N/A
2018,1,17,8,30,16.6,291,207,420,5.1000000000000005,N/A
2018,1,17,9,30,17,262,367,489,5.1000000000000005,N/A
2018,1,17,10,30,17.2,260,186,364,4.9,N/A
2018,1,17,11,30,17.1,186,308,327,4.5,N/A
2018,1,17,12,30,15.8,119,32,129,3.2,N/A
2018,1,17,13,30,13.600000000000001,45,36,50,1.9000000000000001,N/A
2018,1,17,14,30,12.100000000000001,0,0,0,1.5,N/A
2018,1,17,15,30,11.4,0,0,0,1.4000000000000001,N/A
2018,1,17,16,30,10.700000000000001,0,0,0,1.4000000000000001,N/A
2018,1,17,17,30,10.100000000000001,0,0,0,1.4000000000000001,N/A
2018,1,17,18,30,9.700000000000001,0,0,0,1.4000000000000001,N/A
2018,1,17,19,30,9.200000000000001,0,0,0,1.4000000000000001,N/A
2018,1,17,20,30,8.700000000000001,0,0,0,1.4000000000000001,N/A
2018,1,17,21,30,8.200000000000001,0,0,0,1.5,N/A
2018,1,17,22,30,7.800000000000001,0,0,0,1.5,N/A
2018,1,17,23,30,7.6000000000000005,0,0,0,1.4000000000000001,N/A
2018,1,18,0,30,7.2,0,0,0,1.3,N/A
2018,1,18,1,30,7.2,0,0,0,1.2000000000000002,N/A
2018,1,18,2,30,7.5,0,0,0,1,N/A
2018,1,18,3,30,8.3,0,0,0,0.7000000000000001,N/A
2018,1,18,4,30,10,54,243,86,0.8,N/A
2018,1,18,5,30,12.9,102,533,270,0.8,N/A
